Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
150,1,0,30,2,819,-999.0,1.5779,2.0914,0.51358,0.51358,0.50732,167
150,0,0,45,3,819,-999.0,1.0908,0.91271,-0.17805,0.17805,0.59652,177
150,0,0,30,2,819,-999.0,2.1358,2.4239,0.28812,0.28812,0.40965,163
150,0,0,45,3,819,-999.0,2.8531,1.2901,-1.563,1.563,0.53019,1
150,0,0,45,3,819,-999.0,2.9669,0.90948,1.0842,1.0842,0.46244,62
150,0,0,30,2,819,-999.0,0.81625,0.48996,-0.32629,0.32629,0.55886,158
150,0,0,45,3,819,-999.0,0.61136,0.3341,-0.27727,0.27727,0.57866,165
150,0,0,15,1,819,-999.0,0.88979,0.82992,-0.059872,0.059872,0.60207,192
150,0,0,30,2,819,-999.0,1.6331,2.2048,0.57172,0.57172,0.4976,127
150,0,0,15,1,819,-999.0,0.97301,0.86423,-0.10878,0.10878,0.51406,186
150,0,0,15,1,819,-999.0,0.20363,0.39359,0.18996,0.18996,0.51284,176
150,0,0,15,1,819,-999.0,2.0401,2.3088,0.26873,0.26873,0.62884,166
150,0,0,30,2,819,-999.0,1.4921,0.91721,-0.5749,0.5749,0.55626,127
150,0,0,45,3,819,-999.0,1.4881,1.7831,0.29497,0.29497,0.6874,162
150,0,0,45,3,819,-999.0,1.6324,0.83007,-0.80228,0.80228,0.47066,98
150,0,0,15,1,819,-999.0,3.1086,2.4656,-0.64305,0.64305,0.46726,118
150,0,0,15,1,819,-999.0,2.3539,2.3806,0.026684,0.026684,0.54617,197
150,0,0,30,2,819,-999.0,2.3937,2.1678,-0.22588,0.22588,0.5489,171
150,0,0,30,2,819,-999.0,0.50459,0.53087,0.026279,0.026279,0.6603,197
150,0,0,15,1,819,-999.0,1.6,1.4007,-0.19928,0.19928,0.6554,175
150,0,0,45,3,819,-999.0,2.0587,2.4267,0.36807,0.36807,0.58984,153
150,0,0,45,3,819,-999.0,2.1854,2.2057,0.020345,0.020345,0.4779,197
150,0,0,30,2,819,-999.0,2.0288,2.3284,0.29958,0.29958,0.57829,162
150,0,0,15,1,819,-999.0,2.0533,2.0368,-0.016498,0.016498,0.51036,198
150,0,0,30,2,819,-999.0,0.63033,0.80493,0.1746,0.1746,0.51391,178
150,1,0,45,3,819,-999.0,0.37463,0.91962,0.54498,0.54498,0.59842,165
150,1,0,15,1,819,-999.0,2.206,2.4941,0.28809,0.28809,0.51453,182
150,1,0,45,3,819,-999.0,0.66423,2.2941,-1.5117,1.5117,0.69208,104
150,1,0,30,2,819,-999.0,2.7771,2.4648,-0.31234,0.31234,0.5642,180
150,1,0,45,3,819,-999.0,1.4676,2.0584,0.59084,0.59084,0.57119,162
150,1,0,15,1,819,-999.0,0.89765,0.88604,-0.011609,0.011609,0.47301,199
150,1,0,15,1,819,-999.0,0.97405,0.7239,-0.25014,0.25014,0.4292,184
150,1,0,45,3,819,-999.0,0.92828,0.8698,-0.058486,0.058486,0.48379,196
150,1,0,30,2,819,-999.0,2.0897,2.2182,0.1285,0.1285,0.4976,192
150,1,0,30,2,819,-999.0,1.0591,0.66817,-0.39091,0.39091,0.44694,175
150,1,0,30,2,819,-999.0,2.605,2.2739,-0.33114,0.33114,0.50247,179
150,1,0,15,1,819,-999.0,1.9143,2.2346,0.32029,0.32029,0.57198,180
150,1,0,15,1,819,-999.0,2.026,2.3357,0.30968,0.30968,0.64637,180
150,1,0,30,2,819,-999.0,1.4984,1.0556,-0.44282,0.44282,0.46088,172
150,1,0,45,3,819,-999.0,2.1181,2.0857,-0.032382,0.032382,0.57009,198
150,1,0,15,1,819,-999.0,1.7148,1.6971,-0.017698,0.017698,0.54858,199
150,1,0,15,1,819,-999.0,2.3951,2.1968,-0.19828,0.19828,0.48135,187
150,1,0,45,3,819,-999.0,2.7294,2.8946,0.16516,0.16516,0.44575,189
150,1,0,30,2,819,-999.0,1.288,1.1611,-0.12693,0.12693,0.59692,192
150,1,0,30,2,819,-999.0,1.1946,1.1014,-0.093277,0.093277,0.49024,194
150,1,0,45,3,819,-999.0,0.54383,0.83955,0.29572,0.29572,0.40841,181
150,1,0,30,2,819,-999.0,2.0965,2.2709,0.1744,0.1744,0.48752,189
150,1,0,15,1,819,-999.0,1.7777,1.4721,-0.30562,0.30562,0.48161,181
150,1,0,45,3,819,-999.0,1.1593,2.2028,1.0435,1.0435,0.49744,134
150,0,0,45,3,819,-999.0,1.8063,0.99095,-0.81535,0.81535,0.47706,96
150,0,0,15,1,819,-999.0,0.98844,1.2106,0.22213,0.22213,0.63253,172
150,0,0,15,1,819,-999.0,0.37554,0.50638,0.13083,0.13083,0.46505,183
150,0,0,30,2,819,-999.0,2.0397,2.4133,0.37365,0.37365,0.46411,152
150,0,0,45,3,819,-999.0,1.4128,1.1937,-0.21907,0.21907,0.40749,172
150,0,0,30,2,819,-999.0,0.10265,0.49987,0.39723,0.39723,0.48437,149
150,0,0,30,2,819,-999.0,1.3209,1.6061,0.28523,0.28523,0.53107,164
150,0,0,45,3,819,-999.0,1.8382,1.7653,-0.072893,0.072893,0.61698,191
150,0,0,45,3,819,-999.0,2.4135,1.0666,-1.3469,1.3469,0.58072,29
150,0,0,30,2,819,-999.0,0.26384,0.6168,0.35296,0.35296,0.54143,155
150,0,0,45,3,819,-999.0,0.27216,0.45526,0.1831,0.1831,0.54083,177
150,0,0,45,3,819,-999.0,0.51972,2.3863,-1.275,1.275,0.4234,38
150,0,0,30,2,819,-999.0,1.66,1.3999,-0.26009,0.26009,0.61374,167
150,0,0,15,1,819,-999.0,3.0454,0.25161,0.34779,0.34779,0.5044,156
150,0,0,15,1,819,-999.0,0.11058,0.23615,0.12557,0.12557,0.44626,184
150,0,0,30,2,819,-999.0,1.4345,1.0485,-0.38599,0.38599,0.7253,151
150,0,0,15,1,819,-999.0,2.6739,2.8227,0.14885,0.14885,0.52006,181
150,0,0,30,2,819,-999.0,2.4314,2.4126,-0.018856,0.018856,0.54313,198
150,0,0,45,3,819,-999.0,2.688,2.3279,-0.36013,0.36013,0.62354,154
150,0,0,15,1,819,-999.0,2.6841,2.3541,-0.32996,0.32996,0.44761,158
150,0,0,15,1,819,-999.0,1.1801,1.0673,-0.11284,0.11284,0.49109,186
150,0,0,30,2,819,-999.0,1.9265,2.0951,0.16861,0.16861,0.50545,179
150,0,0,15,1,819,-999.0,0.51797,0.54523,0.027262,0.027262,0.40161,197
150,0,0,45,3,819,-999.0,1.7906,2.1031,0.31254,0.31254,0.51934,160
150,0,0,15,1,819,-999.0,2.6021,2.6269,0.024786,0.024786,0.56527,197
150,0,0,15,1,819,-999.0,2.1143,2.3761,0.26181,0.26181,0.47462,167
150,0,0,30,2,819,-999.0,2.0852,2.32,0.23485,0.23485,0.44534,170
150,0,0,30,2,819,-999.0,3.1091,2.8951,-0.21403,0.21403,0.52305,173
150,0,0,15,1,819,-999.0,0.49221,0.85433,0.36212,0.36212,0.42947,154
150,0,0,30,2,819,-999.0,1.8865,2.282,0.39547,0.39547,0.45753,150
150,0,0,45,3,819,-999.0,2.4724,2.0385,-0.43384,0.43384,0.51676,145
150,0,0,45,3,819,-999.0,2.783,2.0845,-0.69856,0.69856,0.53574,111
150,0,0,15,1,819,-999.0,1.9613,1.9598,-0.0014605,0.0014605,0.56485,200
150,0,0,45,3,819,-999.0,2.9706,2.355,-0.61565,0.61565,0.5769,122
150,0,0,30,2,819,-999.0,1.1268,0.92696,-0.19986,0.19986,0.48041,175
150,0,0,15,1,819,-999.0,0.019959,2.9267,-0.23483,0.23483,0.50753,170
150,0,0,30,2,819,-999.0,1.6491,1.8906,0.24154,0.24154,0.50503,169
150,0,0,15,1,819,-999.0,0.28364,0.30674,0.023108,0.023108,0.47232,197
150,0,0,30,2,819,-999.0,0.1995,0.37696,0.17745,0.17745,0.49846,177
150,0,0,30,2,819,-999.0,1.5417,1.7281,0.1864,0.1864,0.51459,176
150,0,0,45,3,819,-999.0,1.8587,2.2041,0.34545,0.34545,0.50857,156
150,0,0,15,1,819,-999.0,1.734,1.7442,0.010205,0.010205,0.56814,199
150,0,0,45,3,819,-999.0,1.7822,2.3131,0.53093,0.53093,0.51217,132
150,0,0,30,2,819,-999.0,0.1435,0.22774,0.084241,0.084241,0.47922,189
150,0,0,45,3,819,-999.0,0.56963,0.38417,-0.18546,0.18546,0.56404,176
150,0,0,45,3,819,-999.0,0.28602,0.97277,0.68675,0.68675,0.50513,113
150,0,0,45,3,819,-999.0,0.86484,1.9105,1.0456,1.0456,0.54687,67
150,0,0,15,1,819,-999.0,2.1253,2.3562,0.23091,0.23091,0.58335,171
150,1,0,15,1,819,-999.0,2.2815,2.4771,0.19564,0.19564,0.53845,188
150,1,0,45,3,819,-999.0,1.2487,1.1971,-0.051629,0.051629,0.59492,197
150,1,0,30,2,819,-999.0,1.1833,0.71,-0.47332,0.47332,0.5141,170
150,1,0,15,1,819,-999.0,1.287,1.1565,-0.13048,0.13048,0.47937,192
150,1,0,30,2,819,-999.0,1.9478,1.8391,-0.10871,0.10871,0.55249,193
150,1,0,15,1,819,-999.0,0.24548,0.34533,0.09985,0.09985,0.47153,194
150,1,0,45,3,819,-999.0,0.85926,1.0091,0.1498,0.1498,0.54168,190
150,1,0,15,1,819,-999.0,1.0456,0.7551,-0.29046,0.29046,0.45611,182
150,1,0,45,3,819,-999.0,0.71633,0.47773,-0.2386,0.2386,0.50781,185
150,1,0,15,1,819,-999.0,0.60714,0.74218,0.13504,0.13504,0.38521,191
150,1,0,15,1,819,-999.0,0.36341,0.62428,0.26087,0.26087,0.46105,183
150,1,0,30,2,819,-999.0,1.3503,1.9208,0.57043,0.57043,0.64249,164
150,1,0,45,3,819,-999.0,0.13392,0.62688,0.49296,0.49296,0.7095,169
150,1,0,45,3,819,-999.0,2.3837,2.309,-0.074676,0.074676,0.55294,195
150,1,0,30,2,819,-999.0,0.83461,0.65269,-0.18192,0.18192,0.53039,188
150,1,0,45,3,819,-999.0,2.6874,0.61957,1.0738,1.0738,0.56685,132
150,1,0,30,2,819,-999.0,2.2815,2.2345,-0.046956,0.046956,0.76031,197
150,1,0,45,3,819,-999.0,1.737,2.3436,0.60656,0.60656,0.62931,161
150,1,0,30,2,819,-999.0,3.0868,0.81242,0.86724,0.86724,0.56141,145
150,1,0,15,1,819,-999.0,2.637,2.565,-0.072017,0.072017,0.51182,195
150,1,0,30,2,819,-999.0,1.5787,1.4105,-0.16815,0.16815,0.59825,189
150,1,0,15,1,819,-999.0,0.74122,0.61175,-0.12947,0.12947,0.4841,192
150,1,0,45,3,819,-999.0,0.02154,0.68969,0.66815,0.66815,0.55252,157
150,1,0,30,2,819,-999.0,0.60264,1.1312,0.52855,0.52855,0.4912,166
150,0,0,45,3,819,-999.0,1.9247,2.3118,0.38711,0.38711,0.61651,151
150,0,0,45,3,819,-999.0,1.3319,2.1734,0.84147,0.84147,0.56901,93
150,0,0,15,1,819,-999.0,0.39232,0.67956,0.28724,0.28724,0.47832,163
150,0,0,30,2,819,-999.0,0.47873,0.50044,0.021709,0.021709,0.41493,197
150,0,0,15,1,819,-999.0,1.1948,0.932,-0.26281,0.26281,0.4922,167
150,0,0,30,2,819,-999.0,1.5383,1.6191,0.080807,0.080807,0.65907,190
150,0,0,45,3,819,-999.0,1.0701,1.0769,0.0067263,0.0067263,0.50248,199
150,0,0,45,3,819,-999.0,2.6006,0.37055,0.91153,0.91153,0.47295,84
150,0,0,30,2,819,-999.0,2.9998,0.70574,0.84755,0.84755,0.5333,92
150,0,0,30,2,819,-999.0,0.99009,0.58712,-0.40296,0.40296,0.7801,149
150,0,0,30,2,819,-999.0,0.64025,1.383,0.74279,0.74279,0.66212,105
150,0,0,15,1,819,-999.0,1.9832,2.2604,0.27721,0.27721,0.5861,165
150,0,0,15,1,819,-999.0,2.1367,2.2902,0.15351,0.15351,0.48912,180
150,0,0,15,1,819,-999.0,0.52061,0.65723,0.13662,0.13662,0.4839,183
150,0,0,30,2,819,-999.0,0.93915,0.52317,-0.41598,0.41598,0.44323,147
150,0,0,30,2,819,-999.0,0.021428,0.6557,0.63427,0.63427,0.42734,119
150,0,0,30,2,819,-999.0,1.719,2.3705,0.65144,0.65144,0.50342,117
150,0,0,45,3,819,-999.0,1.5376,0.69196,-0.84564,0.84564,0.73385,92
150,0,0,15,1,819,-999.0,0.05268,2.6733,-0.52102,0.52102,0.58643,134
150,0,0,45,3,819,-999.0,0.96704,1.1828,0.21579,0.21579,0.63974,173
150,0,0,15,1,819,-999.0,1.6907,1.5412,-0.14944,0.14944,0.55186,181
150,0,0,45,3,819,-999.0,0.9895,1.8354,0.84589,0.84589,0.51356,92
150,0,0,15,1,819,-999.0,2.8986,2.5751,-0.32345,0.32345,0.53585,159
150,0,0,45,3,819,-999.0,2.8392,2.4565,-0.38265,0.38265,0.7245,151
150,1,0,15,1,819,-999.0,1.9183,2.038,0.1197,0.1197,0.54655,192
150,1,0,45,3,819,-999.0,0.053873,0.95943,0.90556,0.90556,0.60538,142
150,1,0,30,2,819,-999.0,1.8508,2.1508,0.29998,0.29998,0.47746,181
150,1,0,30,2,819,-999.0,0.4341,0.69604,0.26194,0.26194,0.92915,83
150,1,0,45,3,819,-999.0,1.2499,2.2682,1.0183,1.0183,0.44016,135
150,1,0,30,2,819,-999.0,0.3694,0.9759,0.6065,0.6065,0.71129,161
150,1,0,15,1,819,-999.0,0.11147,0.59426,0.4828,0.4828,0.47239,169
150,1,0,15,1,819,-999.0,1.5628,1.8412,0.27835,0.27835,0.7361,182
150,1,0,45,3,819,-999.0,1.9763,2.1598,0.1835,0.1835,1.0712,88
150,1,0,15,1,819,-999.0,2.5597,2.5859,0.026141,0.026141,0.59729,198
150,1,0,15,1,819,-999.0,3.068,2.8362,-0.23181,0.23181,0.61644,185
150,1,0,30,2,819,-999.0,2.5168,2.1966,-0.32015,0.32015,0.59623,180
150,1,0,45,3,819,-999.0,0.076109,0.65495,0.57884,0.57884,0.53697,163
150,1,0,30,2,819,-999.0,2.504,2.5018,-0.002171,0.002171,0.66434,200
150,1,0,30,2,819,-999.0,1.7687,2.1675,0.39878,0.39878,0.95788,75
150,1,0,15,1,819,-999.0,2.3925,2.2658,-0.12667,0.12667,0.55944,192
150,1,0,45,3,819,-999.0,1.5742,0.85752,-0.7167,0.7167,0.95016,54
150,1,0,45,3,819,-999.0,2.2265,2.2699,0.043378,0.043378,0.94559,97
150,1,0,45,3,819,-999.0,3.0961,0.85144,0.89697,0.89697,0.48543,143
150,1,0,30,2,819,-999.0,0.80238,2.2346,1.4322,1.4322,0.51414,109
150,1,0,15,1,819,-999.0,1.8155,2.069,0.25358,0.25358,0.50358,184
150,1,0,45,3,819,-999.0,2.1741,1.6758,-0.49823,0.49823,0.52743,168
150,1,0,15,1,819,-999.0,2.8846,2.7427,-0.14199,0.14199,0.56854,191
150,1,0,30,2,819,-999.0,0.069537,0.49619,0.42666,0.42666,0.57623,173
150,0,0,45,3,819,-999.0,0.082137,0.84573,0.76359,0.76359,1.1289,103
150,0,0,15,1,819,-999.0,0.61823,0.80155,0.18333,0.18333,0.47699,177
150,0,0,45,3,819,-999.0,0.87634,0.65042,-0.22592,0.22592,0.54043,171
150,0,0,30,2,819,-999.0,0.1148,0.35929,0.2445,0.2445,0.5975,169
150,0,0,45,3,819,-999.0,1.1343,0.75079,-0.38352,0.38352,0.49399,151
150,0,0,30,2,819,-999.0,2.1586,2.3464,0.18775,0.18775,0.58039,176
150,0,0,30,2,819,-999.0,2.6327,2.4397,-0.19304,0.19304,0.47147,175
150,0,0,30,2,819,-999.0,1.8243,1.4216,-0.4027,0.4027,0.49122,149
150,0,0,30,2,819,-999.0,1.0661,0.60274,-0.4634,0.4634,0.44683,141
150,0,0,45,3,819,-999.0,2.4483,2.2389,-0.20946,0.20946,0.50517,173
150,0,0,30,2,819,-999.0,0.95342,0.84877,-0.10465,0.10465,0.55128,187
150,0,0,45,3,819,-999.0,1.5165,0.52063,-0.99591,0.99591,0.82345,73
150,0,0,30,2,819,-999.0,2.1304,2.0924,-0.038067,0.038067,0.57282,195
150,0,0,15,1,819,-999.0,3.0711,3.0827,0.011627,0.011627,0.67361,199
150,0,0,15,1,819,-999.0,2.1963,2.0482,-0.14806,0.14806,0.54871,181
150,0,0,45,3,819,-999.0,0.27754,2.9312,-0.48798,0.48798,0.72551,138
150,0,0,15,1,819,-999.0,2.6108,2.1087,-0.5021,0.5021,0.44552,136
150,0,0,45,3,819,-999.0,1.4257,0.70028,-0.72546,0.72546,0.7434,108
150,0,0,15,1,819,-999.0,2.0353,2.2358,0.20051,0.20051,0.47194,174
150,0,0,30,2,819,-999.0,2.7155,2.5744,-0.1411,0.1411,0.50891,182
150,0,0,15,1,819,-999.0,0.072332,2.8835,-0.33043,0.33043,0.53695,158
150,0,0,15,1,819,-999.0,1.1884,1.3154,0.12694,0.12694,0.6,184
150,0,0,45,3,819,-999.0,0.32525,1.0844,0.75912,0.75912,1.0234,103
150,0,0,15,1,819,-999.0,1.9404,2.1978,0.25748,0.25748,0.5315,167
150,0,0,30,2,819,-999.0,1.789,1.292,-0.49696,0.49696,0.60181,137
150,0,0,30,2,819,-999.0,0.17685,0.64296,0.46611,0.46611,0.90959,141
150,0,0,15,1,819,-999.0,0.23659,0.63427,0.39767,0.39767,0.61371,149
150,0,0,30,2,819,-999.0,0.80136,0.64057,-0.16079,0.16079,0.68113,180
150,0,0,45,3,819,-999.0,2.8077,0.66378,0.99767,0.99767,0.6939,73
150,0,0,45,3,819,-999.0,2.4115,2.3073,-0.10416,0.10416,0.85774,187
150,0,0,30,2,819,-999.0,1.2531,0.86369,-0.38942,0.38942,0.86675,150
150,0,0,30,2,819,-999.0,0.25067,0.67538,0.42471,0.42471,0.80786,146
150,0,0,45,3,819,-999.0,1.9398,1.1927,-0.74701,0.74701,0.93025,105
150,0,0,45,3,819,-999.0,1.3685,1.531,0.16252,0.16252,0.62738,179
150,0,0,30,2,819,-999.0,1.3039,0.95239,-0.35149,0.35149,0.94045,155
150,0,0,45,3,819,-999.0,3.0321,2.5462,-0.48588,0.48588,0.45304,138
150,0,0,15,1,819,-999.0,1.6067,1.4743,-0.13243,0.13243,0.63306,183
150,0,0,15,1,819,-999.0,2.0923,2.2713,0.17902,0.17902,0.47505,177
150,0,0,45,3,819,-999.0,2.7206,0.70308,1.124,1.124,0.86616,57
150,0,0,45,3,819,-999.0,0.65412,0.70893,0.054811,0.054811,0.75724,193
150,0,0,15,1,819,-999.0,2.5239,2.5652,0.041271,0.041271,0.57277,195
150,0,0,15,1,819,-999.0,1.5333,1.076,-0.45731,0.45731,0.71436,142
150,0,0,15,1,819,-999.0,1.4595,1.3688,-0.090682,0.090682,0.59846,188
150,0,0,15,1,819,-999.0,1.6514,2.0034,0.352,0.352,0.54202,155
150,0,0,30,2,819,-999.0,1.2269,1.0082,-0.21871,0.21871,0.51488,172
150,0,0,45,3,819,-999.0,0.8006,0.71763,-0.082971,0.082971,0.69764,189
150,0,0,30,2,819,-999.0,2.9507,0.87973,1.0706,1.0706,0.76831,64
150,0,0,15,1,819,-999.0,2.8216,2.7089,-0.11261,0.11261,0.62911,186
150,0,0,45,3,819,-999.0,1.1577,1.3799,0.22223,0.22223,0.8653,172
150,0,0,30,2,819,-999.0,0.42636,0.87401,0.44765,0.44765,0.50407,143
150,0,0,30,2,819,-999.0,1.5831,0.97288,-0.61026,0.61026,0.67785,122
150,0,0,15,1,819,-999.0,1.2225,0.8667,-0.35579,0.35579,0.56226,155
150,0,0,45,3,819,-999.0,1.3851,1.0682,-0.31692,0.31692,0.44633,160
150,0,0,30,2,819,-999.0,1.3455,1.0176,-0.32791,0.32791,0.78874,158
150,0,0,15,1,819,-999.0,1.0709,1.134,0.063143,0.063143,0.51127,192
150,0,0,15,1,819,-999.0,0.1992,0.39612,0.19693,0.19693,0.59929,175
150,0,0,30,2,819,-999.0,1.6053,0.99767,-0.60765,0.60765,0.68982,123
150,0,0,15,1,819,-999.0,0.10601,0.70543,0.59942,0.59942,0.51316,124
150,0,0,45,3,819,-999.0,1.1511,0.96278,-0.18831,0.18831,0.57414,176
150,0,0,45,3,819,-999.0,3.0872,0.17829,0.23268,0.23268,0.6597,170
150,0,0,30,2,819,-999.0,1.1951,0.93892,-0.2562,0.2562,0.55016,167
150,0,0,15,1,819,-999.0,2.9554,2.7186,-0.23681,0.23681,0.60263,170
150,0,0,15,1,819,-999.0,1.9236,1.5708,-0.35277,0.35277,0.55201,155
150,0,0,30,2,819,-999.0,1.8491,2.3635,0.51438,0.51438,0.56726,135
150,0,0,45,3,819,-999.0,2.3481,2.3049,-0.043189,0.043189,0.83362,195
150,0,0,45,3,819,-999.0,3.0597,2.7477,-0.31201,0.31201,0.61154,160
150,0,0,15,1,819,-999.0,0.19711,0.86004,0.66293,0.66293,0.58934,116
150,0,0,30,2,819,-999.0,2.4552,2.3637,-0.091551,0.091551,0.90038,188
150,0,0,45,3,819,-999.0,3.0973,0.93779,0.98206,0.98206,0.56116,75
150,0,0,30,2,819,-999.0,2.9527,2.6893,-0.26345,0.26345,0.58646,166
150,0,0,45,3,819,-999.0,1.7371,1.962,0.2249,0.2249,0.8542,171
150,0,0,15,1,819,-999.0,2.7556,2.3482,-0.40736,0.40736,0.56981,148
150,1,0,45,3,819,-999.0,0.89288,1.1031,0.21018,0.21018,0.76343,187
150,1,0,45,3,819,-999.0,0.99025,0.94895,-0.041306,0.041306,0.59741,197
150,1,0,45,3,819,-999.0,0.56893,1.319,0.75011,0.75011,0.54389,152
150,1,0,45,3,819,-999.0,0.028587,0.67474,0.64615,0.64615,0.6606,159
150,1,0,15,1,819,-999.0,1.0534,1.0236,-0.029859,0.029859,0.57675,198
150,1,0,15,1,819,-999.0,0.72958,0.93857,0.20899,0.20899,0.46019,187
150,1,0,45,3,819,-999.0,0.5551,0.91114,0.35604,0.35604,0.70657,177
150,1,0,30,2,819,-999.0,2.2689,2.5325,0.26362,0.26362,0.64005,183
150,1,0,30,2,819,-999.0,0.33326,0.80358,0.47032,0.47032,0.85024,70
150,1,0,45,3,819,-999.0,0.31236,0.82097,0.50861,0.50861,0.7655,168
150,1,0,45,3,819,-999.0,2.3585,2.294,-0.064471,0.064471,0.90595,96
150,1,0,15,1,819,-999.0,1.7738,1.8451,0.071256,0.071256,0.49809,195
150,1,0,15,1,819,-999.0,3.1062,2.5474,-0.55881,0.55881,0.61176,164
150,1,0,15,1,819,-999.0,3.0058,2.8237,-0.18206,0.18206,0.58698,188
150,1,0,30,2,819,-999.0,2.1691,2.5498,0.38067,0.38067,0.54703,176
150,1,0,15,1,819,-999.0,2.7183,2.5897,-0.12863,0.12863,0.50702,192
150,1,0,30,2,819,-999.0,2.0477,2.1772,0.1295,0.1295,0.43701,192
150,1,0,30,2,819,-999.0,1.6222,1.6271,0.0049308,0.0049308,0.51932,200
150,1,0,30,2,819,-999.0,3.1247,2.7121,-0.41256,0.41256,0.50505,174
150,1,0,30,2,819,-999.0,1.2294,1.0617,-0.16765,0.16765,0.54485,189
150,1,0,30,2,819,-999.0,2.3007,2.3961,0.095327,0.095327,0.51395,194
150,1,0,15,1,819,-999.0,2.7248,2.6523,-0.072469,0.072469,0.48669,195
150,1,0,15,1,819,-999.0,0.40911,0.54679,0.13768,0.13768,0.50519,191
150,1,0,45,3,819,-999.0,1.1488,0.63818,-0.51061,0.51061,0.47429,167
150,1,0,30,2,819,-999.0,2.0623,2.1993,0.13697,0.13697,0.55787,191
150,1,0,30,2,819,-999.0,1.0412,0.93037,-0.11079,0.11079,0.57436,193
150,1,0,45,3,819,-999.0,2.5869,2.497,-0.089862,0.089862,0.45381,194
150,1,0,45,3,819,-999.0,0.38595,1.1442,0.75821,0.75821,0.54799,152
150,1,0,15,1,819,-999.0,0.48408,0.68304,0.19896,0.19896,0.53681,187
150,1,0,30,2,819,-999.0,3.0392,2.8681,-0.17113,0.17113,0.54751,189
150,1,0,15,1,819,-999.0,2.3332,2.2992,-0.033979,0.033979,0.50596,198
150,1,0,45,3,819,-999.0,0.39124,2.5096,-1.0233,1.0233,0.58346,135
150,1,0,15,1,819,-999.0,1.8244,1.8896,0.065193,0.065193,0.52983,196
150,1,0,15,1,819,-999.0,0.09954,2.5739,-0.66721,0.66721,0.58961,158
150,1,0,45,3,819,-999.0,0.64122,0.50323,-0.13799,0.13799,0.53595,191
150,1,0,30,2,819,-999.0,0.74984,0.90225,0.15241,0.15241,0.50681,190
150,1,0,45,3,819,-999.0,0.60616,1.0251,0.41892,0.41892,0.54793,173
150,1,0,30,2,819,-999.0,2.2227,2.5266,0.30386,0.30386,0.51102,181
150,1,0,45,3,819,-999.0,2.243,2.2139,-0.029131,0.029131,0.67975,198
150,1,0,15,1,819,-999.0,1.9299,2.198,0.26808,0.26808,0.43185,183
150,1,0,30,2,819,-999.0,2.78,2.1201,-0.65991,0.65991,0.48197,158
150,1,0,15,1,819,-999.0,0.68173,0.67426,-0.0074648,0.0074648,0.53877,200
150,1,0,45,3,819,-999.0,1.1297,0.66132,-0.46839,0.46839,0.43055,170
150,1,0,30,2,819,-999.0,1.8379,1.9911,0.15327,0.15327,0.5054,190
150,1,0,30,2,819,-999.0,0.21789,2.4419,-0.91757,0.91757,0.43983,142
150,1,0,15,1,819,-999.0,0.68479,0.58747,-0.097314,0.097314,0.44517,194
150,1,0,45,3,819,-999.0,1.4911,1.0426,-0.44856,0.44856,0.45307,171
150,1,0,15,1,819,-999.0,1.6816,1.4472,-0.23433,0.23433,0.42096,185
150,1,0,30,2,819,-999.0,1.5978,1.4221,-0.17571,0.17571,0.56672,189
150,1,0,15,1,819,-999.0,2.9678,2.632,-0.33584,0.33584,0.77666,179
150,1,0,45,3,819,-999.0,2.9143,2.5332,-0.38111,0.38111,0.84112,176
150,1,0,15,1,819,-999.0,2.0896,2.2299,0.14032,0.14032,0.56388,191
150,1,0,30,2,819,-999.0,0.99998,0.7898,-0.21018,0.21018,0.6113,187
150,1,0,45,3,819,-999.0,2.0401,2.3481,0.30801,0.30801,0.50307,180
150,1,0,15,1,819,-999.0,1.5087,1.5508,0.042073,0.042073,0.5195,197
150,1,0,45,3,819,-999.0,1.7487,2.0862,0.33745,0.33745,0.47118,179
150,1,0,30,2,819,-999.0,1.4211,1.5729,0.15181,0.15181,0.62106,190
150,1,0,30,2,819,-999.0,1.624,2.0135,0.38957,0.38957,0.69782,175
150,1,0,45,3,819,-999.0,0.74005,1.0017,0.26169,0.26169,0.48954,183
150,1,0,15,1,819,-999.0,2.3047,2.4013,0.096621,0.096621,0.49661,194
150,1,0,30,2,819,-999.0,1.2836,0.86217,-0.4214,0.4214,0.53017,173
150,1,0,30,2,819,-999.0,1.8592,2.1622,0.30297,0.30297,0.73035,181
150,1,0,15,1,819,-999.0,1.7451,1.712,-0.033146,0.033146,0.51009,198
150,1,0,15,1,819,-999.0,2.1902,2.2943,0.10417,0.10417,0.50844,193
150,1,0,30,2,819,-999.0,0.63491,0.80771,0.1728,0.1728,0.49716,189
150,1,0,45,3,819,-999.0,1.3048,2.191,0.88625,0.88625,0.64267,144
150,1,0,45,3,819,-999.0,0.32035,0.84318,0.52283,0.52283,0.57854,167
150,1,0,45,3,819,-999.0,2.1099,2.2578,0.14793,0.14793,0.60026,191
150,1,0,45,3,819,-999.0,2.4031,2.158,-0.24508,0.24508,0.66532,184
150,1,0,15,1,819,-999.0,0.70048,0.78349,0.083009,0.083009,0.5231,195
150,1,0,15,1,819,-999.0,0.35004,0.50244,0.15241,0.15241,0.50719,190
150,1,0,30,2,819,-999.0,0.17672,0.39462,0.2179,0.2179,0.643,186
150,0,0,45,3,819,-999.0,0.41247,0.99432,0.58185,0.58185,0.56972,126
